year,country,cyc2,cyc_katz,broker,eigen,country_name,GDP,new_cb_firms,CB_Firms_Cumulative
2018,ZAF,950229734179378600,0.002820832293240816,0,0.898190107625205,South Africa,405260723892.517,626,23298
2018,ZWE,0,0,0,0.5147800485392644,Zimbabwe,34141666666.6667,22,415
2019,AFG,0,0,0,0.4431663634431005,Afghanistan,18799444490.1128,3,102
2019,AGO,0,0,0,0.403929787405339,Angola,80734428592.5368,13,195
2019,ALB,1720510102859550.5,4.072104883290351e-6,0,0.5580801284935336,Albania,15585111614.0376,14,372
2019,AND,0,0,0,0.6394279687170769,Andorra,3155150255.91195,6,71
2019,ARE,22868859670981076,5.637828235860454e-5,0.005412508909479687,0.9522207600046496,United Arab Emirates,433926208304.969,913,21731
2019,ARG,13617749074599918,3.199647673368666e-5,0,0.9128465770966931,Argentina,447754683615.225,256,11968
2019,ARM,1939934858277.156,3.535757819861374e-8,0,0.5580801284935337,Armenia,13619290539.2116,26,459
2019,ATG,0,0,0,0.5952459230157078,Antigua & Barbuda,1726448148.14815,1,20
2019,AUS,1373294794885034800,0.003384190842913748,0.010825017818959374,0.8096291410134336,Australia,1398349602956.35,2141,88181
2019,AUT,223484762522472770,6.02067684349894e-4,0,0.8527033073387641,Austria,442983642371.842,280,8450
2019,AZE,0,0,0,0.5580801284935336,Azerbaijan,48174235294.1176,35,583
2019,BDI,0,0,0,0.5147828220222248,Burundi,2871555326.31029,2,12
2019,BEL,28324496565136224,9.355252791554136e-5,0,0.8668823275830375,Belgium,536726344405.489,394,18928
2019,BEN,0,0,0,0.4792171216417977,Benin,14391686313.4641,11,93
2019,BFA,0,0,0,0.5147828220222248,Burkina Faso,16032813503.3707,0,60
2019,BGD,0,3.5047298396762017e-11,0,0.5640432645489256,Bangladesh,351231654603.692,215,3577
2019,BGR,14687486996340232,3.8913022493147764e-5,0,0.5591095262188343,Bulgaria,68507731353.9114,98,2315
2019,BHR,0,0,0,0.6170556017459276,Bahrain,40446808510.6383,24,653
2019,BHS,0,0,0,0.6131559535105549,Bahamas,13277000000,8,201
2019,BIH,726859744.9476868,5.6983306961910785e-12,0,0.553756493847512,Bosnia & Herzegovina,20482608984.3316,11,315
2019,BLR,46009222245352904,1.2393370964014494e-4,0,0.594580078256552,Belarus,64410170653.4569,27,449
2019,BLZ,292918316187.6795,5.307072337146224e-9,0,0.5653000131728733,Belize,2381187850,7,142
2019,BMU,0,0,0,0.5259818215803201,Bermuda,7423465000,7,287
2019,BOL,0,0,0,0.5641322494574578,Bolivia,49056643589.001404,14,295
2019,BRA,25402393545339144,8.498968612213886e-5,0.016237526728439058,0.8886735219598754,Brazil,1873288158838.63,1859,87587
2019,BRB,0,0,0,0.6736038936937424,Barbados,6161850000,1,162
2019,BRN,0,0,0,0.6158018806253354,Brunei,13469235364.7032,2,60
2019,BTN,0,0,0,0.5326928525170718,Bhutan,2735683570.46155,0,28
2019,BWA,0,0,0,0.5339496011410195,Botswana,16725908148.5481,11,184
2019,CAF,0,0,0,0.4792171216417978,Central African Republic,2221301351.43918,0,4
2019,CAN,32310938896568308e3,0.08058059357858527,0,0.7710708961039808,Canada,1743725183672.52,2830,93885
2019,CHE,2805644898940935e3,0.006932131153764454,0,0.8351004960288426,Switzerland,721369112726.724,864,32142
2019,CHL,787742907438.5773,7.914530808506015e-9,0.005412508909479687,0.9430787478280275,Chile,278285058719.466,178,4744
2019,CHN,13099840893967375e4,0.343039481182841,0.05396174863387978,0.6404971483934404,China,14560167101283.4,1348,71538
2019,CIV,0,0,0,0.5147828220222248,Côte d’Ivoire,60382894697.3557,21,301
2019,CMR,0,0,0,0.5147828220222248,Cameroon,39667757527.6578,30,316
2019,COL,0,0,0,0.783549868385283,Colombia,323031701192.84,351,11166
2019,COM,0,0,0,0.5461332340540784,Comoros,1187915408.87243,0,8
2019,CPV,0,0,0,0.5580801284935337,Cape Verde,2252177124.32402,2,33
2019,CRI,0,9.68092273012644e-12,0,0.5952459230157077,Costa Rica,64417670521.3545,39,1223
2019,CUB,0,0,0,0.40689220920541597,Cuba,103427600000,0,36
2019,CYP,267887999341269e3,7.028248624914024e-4,0,0.6256717879044131,Cyprus,26196667099.5303,112,1850
2019,CZE,32390125519573220,8.082234552930778e-5,0,0.6072848974335262,Czechia,256794209028.77,175,8822
2019,DEU,22876713001035668e4,0.5411703521696276,0,0.7131823722056551,Germany,3959894794039.21,2366,94633
2019,DJI,0,0,0,0.5147828220222248,Djibouti,3088851450.30694,1,13
2019,DMA,0,0,0,0.6247956837456802,Dominica,644259259.259259,3,22
2019,DNK,235853288271358660,5.594944448907846e-4,0,0.8904538221071596,Denmark,345401473012.615,367,14585
2019,DOM,0,0,0,0.5580801284935336,Dominican Republic,89146130744.723,16,692
2019,DZA,0,1.7763568394002505e-15,0,0.5580801284935337,Algeria,193459662090.677,15,337
2019,ECU,0,0,0,0.5147828220222248,Ecuador,107595830000,24,1076
2019,EGY,30433633323.285946,7.258638134999273e-11,0.005412508909479687,1,Egypt,318678815489.749,288,4424
2019,ESP,556951829265200200,0.0013748972030225293,0,0.8344566854486566,Spain,1403496387686.27,1354,54578
2019,EST,3744429484167953.5,9.444893526389109e-6,0,0.6072848974335263,Estonia,31873748770.0313,265,2762
2019,ETH,0,0,0,0.47829672502177156,Ethiopia,91834517112.628,44,432
2019,FIN,1852310664736858e3,0.0049380356389412405,0,0.7838404574551117,Finland,267014821129.411,305,10345
2019,FJI,0,0,0,0.5952459230157079,Fiji,5344907153.46698,0,71
2019,FRA,6519387803206704e3,0.015987006398925363,0.005412508909479687,0.816950094034001,France,2722793515171.76,1956,78468
2019,FRO,0,0,0,0.6394279687170769,Faroe Islands,3266432734.22819,0,28
2019,FSM,0,0,0,0.37936752097726034,Micronesia (Federated States of),394000000,0,1
2019,GAB,0,0,0,0.5147828220222248,Gabon,16874405465.391,0,27
2019,GBR,11232552873661127e4,0.26255379372956966,0.010825017818959374,0.8270634753803817,United Kingdom,2875710080015.3,5828,199068
2019,GEO,0,4.6417536481158095e-11,0,0.576079143896913,Georgia,17638337116.9126,43,476
2019,GHA,0,0,0,0.5339496011410195,Ghana,68352629246.1555,79,1325
2019,GIN,0,0,0,0.5147828220222247,Guinea,13442861496.4454,3,40
2019,GMB,0,0,0,0.5147828220222247,Gambia,1813609692.49994,1,36
2019,GNB,0,0,0,0.5147828220222248,Guinea-Bissau,1596227316.34846,1,4
2019,GNQ,0,0,0,0.335373114776638,Equatorial Guinea,11364133549.7478,0,9
2019,GRC,10606577286226.69,2.2561702994750021e-7,0,0.6890169396149728,Greece,207305649887.019,143,6884
2019,GRD,0,0,0,0.5772469076123283,Grenada,1213485185.18519,1,39
2019,GRL,0,0,0,0.4716559135981719,Greenland,2997309971.87623,0,18
2019,GTM,0,0,0,0.47663239414508707,Guatemala,77172331693.4093,12,493
2019,GUY,0,0,0,0.5339496011410196,Guyana,5173760191.84652,0,53
2019,HKG,5566968755974643e3,0.016466532685175173,0,0.6958166181495514,Hong Kong SAR China,363074545072.389,406,13926
2019,HND,0,4.440892098500626e-16,0,0.5147828220222248,Honduras,24882225741.8119,4,197
2019,HRV,17853131059575856,4.262240229691017e-5,0,0.5767319897978062,Croatia,61466721186.3116,58,1881
2019,HTI,0,0,0,0.5147828220222248,Haiti,15016090929.5125,0,51
2019,HUN,10545734336446.264,1.7637381710677857e-7,0,0.620261189598282,Hungary,164936682033.992,117,4353
2019,IDN,9470638991222.705,1.97688865277712e-8,0.005405084343074364,0.9074140762509924,Indonesia,1119099871350.2,771,16105
2019,IND,80937156092241280,2.2995089436905758e-4,0.048326502732240435,0.9613378982036346,India,2835606256558.19,7597,164590
2019,IRL,3681662825567835e3,0.009758644668124816,0,0.8416694356228026,Ireland,407211793800.713,340,12288
2019,IRN,7482848433814.249,1.2426688855704526e-7,0,0.576079143896913,Iran,347988400957.999,50,1430
2019,IRQ,0,0,0,0.5491800914946228,Iraq,233636097800.338,10,343
2019,ISL,0,0,0,0.6072848974335264,Iceland,24985687022.0452,27,782
2019,ISR,2538173771724745e3,0.00631413530274072,0,0.8391571637801091,Israel,400645216358.857,738,16373
2019,ITA,171216475719839870,4.3339269594566687e-4,0.010795319553338085,0.8548303543069566,Italy,2019606796583.53,1644,65134
2019,JAM,0,0,0,0.5653000131728734,Jamaica,17026269262.5307,13,391
2019,JOR,12714668093.318705,1.1815588507602115e-9,0,0.576079143896913,Jordan,44503006338.0282,54,1260
2019,JPN,45688785658641305e4,1.069591391695464,0.021600538528549935,0.5925657812807771,Japan,5117993853016.51,1752,58177
2019,KAZ,596330515276.6787,7.130773083119379e-9,0,0.5580801284935336,Kazakhstan,181667184854.501,16,560
2019,KEN,2072031101729517.2,4.795776073818203e-6,0,0.5339496011410195,Kenya,100378436207.371,165,2996
2019,KGZ,0,0,0,0.5338097877902162,Kyrgyzstan,9371275264.36735,3,81
2019,KHM,0,0,0,0.5333935274933975,Cambodia,36685356407.7206,34,451
2019,KIR,0,0,0,0.5339496011410195,Kiribati,216985388.322754,0,0
2019,KNA,0,0,0,0.6868192085006634,St. Kitts & Nevis,1107855555.55556,5,64
2019,KOR,7620721482060906e4,0.20884299562185116,0.021620337372297457,0.6373813284579104,South Korea,1751045752054.63,1145,24475
2019,KWT,1065235289.0061908,1.3727796677187598e-10,0,0.5964259281482349,Kuwait,140856394860.529,29,919
2019,LAO,0,0,0,0.5330377844185951,Laos,18740561512.5555,5,50
2019,LBN,3397396581.1291733,1.2080425548788298e-10,0,0.5407802016827562,Lebanon,51605959131.2741,44,2144
2019,LBR,0,0,0,0.4584120707142835,Liberia,3319596500,3,51
2019,LCA,0,0,0,0.5772469076123284,St. Lucia,2095344444.44444,3,32
2019,LKA,0,3.4563463202630373e-12,0,0.4965170484525752,Sri Lanka,88998706296.5783,67,1458
2019,LSO,0,0,0,0.5339496011410195,Lesotho,2390702295.82777,2,35
2019,LTU,32232035908340640,8.600090419164097e-5,0,0.5945800782565522,Lithuania,55122066225.796,122,2397
2019,LUX,340415107414322600,8.122793025124864e-4,0,0.6254206740125293,Luxembourg,69872035113.6469,70,1955
2019,LVA,43846661631161.21,5.57864087369353e-7,0,0.6072848974335262,Latvia,33099503950.847,54,1152
2019,MAC,0,0,0,0.5835937800539848,Macao SAR China,55025172016.004,1,78
2019,MAR,5733622046205.03,4.2953266410350466e-7,0,0.5587792170861355,Morocco,128920266409.458,46,1350
2019,MDA,384618923826.0541,3.066632281445436e-9,0,0.5580801284935336,Moldova,11736797054.6965,16,249
2019,MDG,0,0,0,0.49656249859142115,Madagascar,14104664678.5063,4,123
2019,MDV,0,0,0,0.5338097877902162,Maldives,5726094799.37709,7,96
2019,MEX,11069482396337.775,1.0871192501760163e-7,0,0.8802905041951529,Mexico,1304106203902.45,768,23304
2019,MKD,0,0,0,0.576079143896913,North Macedonia,12606338448.547,9,315
2019,MLI,0,0,0,0.5147828220222248,Mali,20477421884.5414,10,80
2019,MLT,782172024204205700,0.0019807207304003427,0,0.6549151363487657,Malta,16337793530.7322,35,835
2019,MMR,0,0,0,0.5333935274933975,Myanmar (Burma),75065106243.3578,20,369
2019,MNG,0,0,0,0.44609714020021923,Mongolia,14206359017.5143,9,244
2019,MOZ,0,0,0,0.5147828220222248,Mozambique,15512759046.672,7,133
2019,MRT,0,0,0,0.47921712164179775,Mauritania,7894764885.82312,1,15
2019,MUS,22754121377.220055,3.1461944161037536e-9,0,0.552976566909011,Mauritius,14645235204.6176,26,751
2019,MWI,0,0,0,0.5339496011410196,Malawi,11051852712.6142,6,101
2019,MYS,2386320157705858.5,1.547093588505355e-5,0.010780470420527441,0.8421059053272433,Malaysia,365177721021.516,274,7323
2019,NAM,0,0,0,0.5529765669090111,Namibia,12541928303.48,7,191
2019,NER,0,0,0,0.39418739002844166,Niger,12889555561.2299,0,16
2019,NGA,19652976.14628946,1.199040866595169e-14,0,0.9876913954804942,Nigeria,668219992691.462,524,6039
2019,NIC,0,0,0,0.5147828220222248,Nicaragua,12699023614.245,3,157
2019,NLD,1.0475203902558959e+18,0.002517285172475292,0,0.8350858706130038,Netherlands,928903005576.469,2775,52696
2019,NOR,262995249895638620,5.970078609729423e-4,0,0.8531309590535431,Norway,408742840909.091,198,8439
2019,NPL,0,0,0,0.5147828220222248,Nepal,34186180699.0255,45,823
2019,NZL,85584404977939170,2.1087970188404803e-4,0,0.8345721686315082,New Zealand,213006341101.869,220,9702
2019,OMN,0,0,0,0.5541565720415377,Oman,88060858257.4772,23,554
2019,PAK,35947070071.878494,5.177058781669075e-11,0.005412508909479687,0.959951558756815,Pakistan,320909472770.669,394,6122
2019,PAN,5285227086772641,1.3184543205202459e-5,0,0.5534735467508449,Panama,69778991192.5571,28,776
2019,PER,43641728785.704124,1.236596824938374e-9,0,0.9264455784708647,Peru,228346006003.648,78,2358
2019,PHL,38832927351171830,1.0652107785680265e-4,0,0.8969970268473465,Philippines,376823402239.136,199,6101
2019,PNG,0,0,0,0.4212297142161164,Papua New Guinea,24750626029.8777,1,88
2019,POL,485467873585851200,0.0011849238587471334,0,0.9056616215092737,Poland,602683770144.88,358,11670
2019,PRT,89824828733011420,2.0964960067426652e-4,0,0.8423461867507568,Portugal,240115970063.019,304,11569
2019,PRY,0,0,0,0.5641322494574578,Paraguay,37925338329.156,10,300
2019,PYF,0,0,0,0.5952459230157078,French Polynesia,6022276196.13871,0,15
2019,QAT,58611503041.329445,5.316805884447717e-9,0,0.6170556017459277,Qatar,176371428571.429,26,1037
2019,ROU,5880593758489578,1.960184638716278e-5,0,0.6072848974335262,Romania,250080428511.595,278,10285
2019,RUS,6585831866637175e3,0.016886653459308176,0.021650035637918747,0.8625230306228616,Russia,1693115002708.32,173,8630
2019,RWA,0,0,0,0.5453588854076663,Rwanda,10349300276.7623,24,279
2019,SAU,128575835679801.11,1.8272203470282022e-6,0.027003148016155856,0.9654598598580425,Saudi Arabia,888890133333.333,192,4098
2019,SDN,0,0,0,0.44612878524317756,Sudan,32338079165.2893,6,105
2019,SEN,0,0,0,0.5147828220222248,Senegal,23403995992.1354,23,324
2019,SGP,2943486798279622700,0.008886402388177395,0,0.8317925669401066,Singapore,376161998830.048,997,20340
2019,SLB,0,0,0,0.5147828220222248,Solomon Islands,1619150563.92084,0,9
2019,SLE,0,0,0,0.5339496011410195,Sierra Leone,6523577594.29408,1,62
2019,SLV,0,0,0,0.5653000131728733,El Salvador,26881140000,18,372
2019,SMR,0,0,0,0.695517685843173,San Marino,1616340692.28937,0,16
2019,SOM,0,0,0,0.4965624985914212,Somalia,8656000000,7,76
2019,SRB,13498832878.98045,1.6944943226349096e-9,0,0.6072848974335263,Serbia,53864693664.5568,82,1738
2019,STP,0,0,0,0.5147828220222248,São Tomé & Príncipe,412976082.620705,0,0
2019,SUR,0,0,0,0.5461332340540785,Suriname,4016040575.08796,1,51
2019,SVK,13440279111654100,3.313311339159242e-5,0,0.6072848974335263,Slovakia,105843498304.094,43,3090
2019,SVN,0,0,0,0.6202611895982819,Slovenia,53909922735.545,34,1710
2019,SWE,2571280825683655e4,0.06316046912358786,0,0.8935269403827732,Sweden,530894124494.418,693,26869
2019,SWZ,0,0,0,0.5339496011410195,Eswatini,4617018958.69086,0,36
2019,SYC,30937430417.675987,6.966205390313007e-10,0,0.6184710543794915,Seychelles,1868690096.73454,21,184
2019,TCD,0,0,0,0.42176022217323245,Chad,14905517742.8454,2,11
2019,TGO,0,0,0,0.5147828220222248,Togo,6992654019.28876,0,54
2019,THA,1249029038402138.2,8.457059274880052e-6,0.005412508909479687,0.8709730190819502,Thailand,543976691793.886,98,4589
2019,TJK,0,0,0,0.4431663634431006,Tajikistan,8300813599.3084,1,20
2019,TKM,0,0,0,0.39624160956803633,Turkmenistan,40810067974.509,0,3
2019,TON,0,0,0,0.6133863994790332,Tonga,506031238.979937,0,4
2019,TTO,0,0,0,0.6066552072823548,Trinidad & Tobago,23477745791.6977,29,1007
2019,TUN,54704376566.86347,1.220096912391e-9,0,0.5580801284935337,Tunisia,41905642418.825,72,1023
2019,TUR,25422382817878972,6.504907900617418e-5,0.005412508909479687,0.930593277209201,Turkey,775853144222.613,909,28254
2019,TUV,0,0,0,0.35851307624177203,Tuvalu,54123198.5662913,0,1
2019,TWN,800172290766475300,0.0032992648456939833,0.005405084343074364,0.6829377782429538,Taiwan,NA,176,5536
2019,TZA,0,0,0,0.43263899848276344,Tanzania,61026731925.9213,28,585
2019,UGA,0,0,0,0.5453588854076666,Uganda,35353061003.4359,50,855
2019,UKR,28476713560040620,6.920726378156772e-5,0,0.5294667066396507,Ukraine,153883047509.577,201,6517
2019,URY,65199948061079590,1.6171943988974036e-4,0,0.6003283077884916,Uruguay,62222313618.8454,29,874
2019,USA,108998840113584e7,2.4845862789699797,1.7752138275124734,0.819446832156098,United States,21380976119000,29546,1098017
2019,UZB,0,0,0,0.5147828220222247,Uzbekistan,67293639798.3996,16,146
2019,VCT,0,0,0,0.6133863994790334,St. Vincent & Grenadines,910481481.481481,0,0
2019,VEN,0,0,0,0.5461332340540784,Venezuela,73014084091.3,7,490
2019,VNM,4098419103485599,1.1027380247163876e-5,0,0.8381817312680208,Vietnam,334365270496.667,385,8184
2019,VUT,0,0,0,0.6247956837456803,Vanuatu,936526267.622513,0,0
2019,WSM,0,0,0,0.5339496011410195,Samoa,912950466.064906,0,0
2019,YEM,0,0,0,0.3471995811986664,Yemen,NA,3,50
2019,ZAF,1684286119304049700,0.0038895796496469792,0.005412508909479687,0.8886336594863944,South Africa,389330032224.269,531,23829
2019,ZWE,0,0,0,0.5339496011410195,Zimbabwe,33357695635.1284,20,435
2020,AFG,0,0,0,0.42689760381028014,Afghanistan,19955929052.1496,3,105
2020,AGO,0,0,0,0.46169660698579057,Angola,58852456453.8769,5,200
2020,ALB,1199585771533757.5,1.9786886846784313e-6,0,0.5874246195666827,Albania,15241458744.5927,15,387
2020,AND,0,0,0,0.6548018995254602,Andorra,2891002460.29153,7,78
2020,ARE,31749125145781604,5.4394421036274565e-5,0.016237526728439058,0.9349292117385216,United Arab Emirates,357161878829.135,1020,22751
2020,ARG,13080237388142132,2.1391458819852716e-5,0,0.8972623454422403,Argentina,385740508436.965,244,12212
2020,ARM,472610011163.74274,2.402696930303705e-9,0,0.6070408298854437,Armenia,12641698583.2152,23,482
2020,ATG,0,0,0,0.6013366287146243,Antigua & Barbuda,1411637037.03704,1,21
2020,AUS,2106527813190157600,0.0036705998973682874,0.005412508909479687,0.7844854766627505,Australia,1333336461648.09,1983,90164
2020,AUT,320353066646594240,5.870554230509306e-4,0,0.8045574429980438,Austria,434397601557.696,234,8684
2020,AZE,748794338585.9996,4.041751378025538e-9,0,0.9806686725344645,Azerbaijan,42693000000,31,614
2020,BDI,0,0,0,0.5639668294799268,Burundi,3227847281.31544,0,12
2020,BEL,417059735466905.6,1.0444911272111668e-5,0,0.8062436071900679,Belgium,529694473501.791,358,19286
2020,BEN,0,0,0,0.49618782083823926,Benin,15686741883.934,4,97
2020,BFA,0,0,0,0.5533020883940876,Burkina Faso,17725010532.5268,4,64
2020,BGD,0,0,0,0.5964128931026329,Bangladesh,373979442362.193,219,3796
2020,BGR,14062468123206090,2.90822024584525e-5,0,0.565372885135746,Bulgaria,70486877546.4901,96,2411
2020,BHR,0,2.220446049250313e-16,0,0.603135400455606,Bahrain,35837632978.7234,30,683
2020,BHS,0,0,0,0.6330906201107767,Bahamas,10363200000,9,210
2020,BIH,1212745526.9221947,1.0308642828249504e-11,0,0.5609598089392354,Bosnia & Herzegovina,20226038369.9191,9,324
2020,BLR,80965324542168880,1.4919280978431537e-4,0.005412508909479687,0.9116699638110443,Belarus,61371673344.7424,10,459
2020,BLZ,2938068954549.422,2.8224314441160914e-8,0,0.5778788386278685,Belize,2047284600,2,144
2020,BMU,0,0,0,0.546442209033329,Bermuda,6887364000,10,297
2020,BOL,0,0,0,0.5639668294799268,Bolivia,42313784081.042,23,318
2020,BRA,1648397671500004.2,3.230903847661892e-5,0,0.8818540353438562,Brazil,1476107292151.95,1593,89180
2020,BRB,0,0,0,0.6487101711013544,Barbados,5407050000,1,163
2020,BRN,0,0,0,0.5857481520167939,Brunei,12005799653.9835,3,63
2020,BTN,0,0,0,0.5857481520167936,Bhutan,2457604333.90927,1,29
2020,BWA,0,0,0,0.5639668294799269,Botswana,14960251607.8135,10,194
2020,CAF,0,0,0,0.5068525619240783,Central African Republic,2326720900.38047,0,4
2020,CAN,5839341074088797e4,0.10164757606367503,0,0.7574036302157598,Canada,1655684730000.19,2871,96756
2020,CHE,4428714669392592e3,0.007556449879766225,0,0.7844267911038106,Switzerland,741999406005.627,784,32926
2020,CHL,824838943238.6764,5.461605390166824e-9,0.010735923022095509,0.9296915780929276,Chile,254042159309.311,160,4904
2020,CHN,20426480980512932e4,0.37130978861847774,0.0855904015205512,0.5583988120741405,China,14996414166715.1,1145,72683
2020,CIV,0,0,0,0.5639668294799268,Côte d’Ivoire,63027852805.4204,6,307
2020,CMR,0,0,0,0.5119878903798473,Cameroon,40773241177.0505,24,340
2020,COL,429156138.9273818,2.018407663229027e-11,0,0.8645919413298812,Colombia,270348342541.465,317,11483
2020,COM,0,0,0,0.5835830397986879,Comoros,1218763671.26563,0,8
2020,CPV,0,0,0,0.5639668294799268,Cape Verde,1821565613.68613,1,34
2020,CRI,0,0,0,0.5874246195666826,Costa Rica,62395610760.0492,37,1260
2020,CUB,0,0,0,0.4893290288294814,Cuba,107352000000,1,37
2020,CYP,506084297505211500,9.295293344182554e-4,0,0.6611030461320275,Cyprus,25555093854.2968,102,1952
2020,CZE,31251536093150548,5.436979666995079e-5,0,0.8852668134347069,Czechia,251109660602.536,133,8955
2020,DEU,4095779468654025e5,0.6710236361613569,0.010829967529896255,0.782452752267698,Germany,3941398957073.94,2354,96987
2020,DJI,0,0,0,0.5835830397986876,Djibouti,3144136196.6228,0,13
2020,DMA,0,0,0,0.7162927221729721,Dominica,528944444.444444,1,23
2020,DNK,650468994835383700,0.0010580821143459929,0,0.7958534256453348,Denmark,355631021931.621,324,14909
2020,DOM,0,0,0,0.9515528719660866,Dominican Republic,78546672406.8291,10,702
2020,DZA,0,0,0,1,Algeria,164873415325.201,17,354
2020,ECU,0,0,0,0.9248976059251779,Ecuador,95865473000,25,1101
2020,EGY,454523967642.4687,3.2934455163058374e-10,0,0.9589278152058579,Egypt,383817841547.099,245,4669
2020,ESP,1030319580858588300,0.0017210517767907163,0,0.8601101422491975,Spain,1289783836971.21,1147,55725
2020,EST,3442877026121083.5,6.115270863249478e-6,0,0.6302251492916792,Estonia,31820771493.8974,251,3013
2020,ETH,0,0,0,0.49441258276942285,Ethiopia,98676811061.4035,31,463
2020,FIN,1955762862491604700,0.0036986151822477886,0,0.8027505812079913,Finland,270000311606.226,261,10606
2020,FJI,0,0,0,0.6271301906491937,Fiji,4227719873.3865,1,72
2020,FRA,815374653187277e4,0.013847903309762266,0.010825017818959374,0.7813271977470599,France,2647926055110.05,1921,80389
2020,FRO,0,0,0,0.6458447002822569,Faroe Islands,3271813311.5831,1,29
2020,FSM,0,0,0,0.37546980406140246,Micronesia (Federated States of),372902700,0,1
2020,GAB,0,0,0,0.5672140975420292,Gabon,15342236163.9864,1,28
2020,GBR,12864239283829162e4,0.21063649481632174,0,0.742744966250392,United Kingdom,2724001478304.59,5738,204806
2020,GEO,1815723474.0914807,5.7282179000139877e-11,0,0.6070408298854437,Georgia,16010869215.68,34,510
2020,GHA,0,0,0,0.5533020883940876,Ghana,70008243859.8666,90,1415
2020,GIN,0,0,0,0.49618782083823926,Guinea,14088693742.9464,3,43
2020,GMB,0,0,0,0.5533020883940876,Gambia,1812170891.19069,8,44
2020,GNB,0,0,0,0.5533020883940876,Guinea-Bissau,1705057581.09946,0,4
2020,GNQ,0,0,0,0.31653014639379257,Equatorial Guinea,9893816007.7398,0,9
2020,GRC,9429410037850.027,1.7049234402044533e-7,0,0.8653157700701994,Greece,191362985554.861,114,6998
2020,GRD,0,0,0,0.6974626137753118,Grenada,1043411111.11111,2,41
2020,GRL,0,0,0,0.5039483706619694,Greenland,3089625554.40473,0,18
2020,GTM,0,0,0,0.513712441284837,Guatemala,77719468248.3666,15,508
2020,GUY,0,0,0,0.5639668294799269,Guyana,5471256594.72422,1,54
2020,HKG,10139129957974874e3,0.021222371831164377,0,0.7282334533072693,Hong Kong SAR China,344943149590.058,319,14245
2020,HND,0,0,0,0.5756057012099502,Honduras,23352232483.755,4,201
2020,HRV,25175646925059216,4.303202810462814e-5,0,0.5993242441523607,Croatia,57959843541.3699,61,1942
2020,HTI,0,0,0,0.541231291652429,Haiti,14508222518.3018,4,55
2020,HUN,16351050373273.238,1.335539994151702e-7,0,0.8673890566562332,Hungary,158468487754.196,101,4454
2020,IDN,53623326798890.51,5.7996371261026525e-8,0,0.827967623450667,Indonesia,1059054842698.48,711,16816
2020,IND,79111366109313970,1.9893738125276172e-4,0.03205927773818009,0.9157123325082314,India,2674851578587.27,7748,172338
2020,IRL,6736634683951252e3,0.012570711113653932,0,0.7667850743299808,Ireland,436009027818.948,344,12632
2020,IRN,0,0,0,0.6408196412806367,Iran,280934329279.723,54,1484
2020,IRQ,0,0,0,0.5759483375689004,Iraq,180898797516.874,12,355
2020,ISL,0,0,0,0.6113950408940193,Iceland,22034665040.7901,23,805
2020,ISR,4213608589704835e3,0.007309823430821316,0,0.7941066982824747,Israel,410768352657.612,682,17055
2020,ITA,319265752582488600,5.497248732997395e-4,0.01608903540033262,0.8524048734892076,Italy,1907481094079.23,1535,66669
2020,JAM,0,0,0,0.6013366287146243,Jamaica,15000214216.2439,11,402
2020,JOR,22393883660.16697,1.7643031480218951e-9,0,0.6138001415414455,Jordan,43700383098.5916,35,1295
2020,JPN,5827549467217826e5,0.9579236404656306,0.0538528549932684,0.6121432276629878,Japan,5054068005376.28,1696,59873
